student_id,week_number,status
S0661,4,referred
S0661,5,improved
S0661,6,improved
S0661,7,improved
S0662,1,no_action_needed
S0662,2,no_action_needed
S0662,3,no_action_needed
S0662,4,no_action_needed
S0662,5,no_action_needed
S0662,6,no_action_needed
S0662,7,no_action_needed
S0663,1,no_action_needed
S0663,2,no_action_needed
S0663,3,no_action_needed
S0663,4,no_action_needed
S0663,5,no_action_needed
S0663,6,no_action_needed
S0663,7,no_action_needed
S0664,1,no_action_needed
S0664,2,no_action_needed
S0664,3,referred
S0664,4,referred
S0664,5,referred
S0664,6,referred
S0664,7,referred
S0665,1,no_action_needed
S0665,2,no_action_needed
S0665,3,no_action_needed
S0665,4,no_action_needed
S0665,5,no_action_needed
S0665,6,no_action_needed
S0665,7,no_action_needed
S0666,1,no_action_needed
S0666,2,no_action_needed
S0666,3,no_action_needed
S0666,4,no_action_needed
S0666,5,no_action_needed
S0666,6,no_action_needed
S0666,7,no_action_needed
S0667,1,no_action_needed
S0667,2,no_action_needed
S0667,3,no_action_needed
S0667,4,no_action_needed
S0667,5,no_action_needed
S0667,6,no_action_needed
S0667,7,no_action_needed
S0668,1,no_action_needed
S0668,2,no_action_needed
S0668,3,no_action_needed
S0668,4,no_action_needed
S0668,5,no_action_needed
S0668,6,no_action_needed
S0668,7,no_action_needed
S0669,1,no_action_needed
S0669,2,no_action_needed
S0669,3,no_action_needed
S0669,4,no_action_needed
S0669,5,no_action_needed
S0669,6,no_action_needed
S0669,7,no_action_needed
S0670,1,no_action_needed
S0670,2,no_action_needed
S0670,3,no_action_needed
S0670,4,unresolved
S0670,5,unresolved
S0670,6,unresolved
S0670,7,unresolved
S0671,1,no_action_needed
S0671,2,no_action_needed
S0671,3,referred
S0671,4,referred
S0671,5,referred
S0671,6,referred
S0671,7,referred
S0672,1,referred
S0672,2,referred
S0672,3,referred
S0672,4,referred
S0672,5,improved
S0672,6,improved
S0672,7,improved
S0673,1,no_action_needed
S0673,2,no_action_needed
S0673,3,no_action_needed
S0673,4,unresolved
S0673,5,unresolved
S0673,6,unresolved
S0673,7,unresolved
S0674,1,no_action_needed
S0674,2,no_action_needed
S0674,3,referred
S0674,4,referred
S0674,5,referred
S0674,6,referred
S0674,7,referred
S0675,1,no_action_needed
S0675,2,no_action_needed
S0675,3,no_action_needed
S0675,4,unresolved
S0675,5,unresolved
S0675,6,unresolved
S0675,7,unresolved
S0676,1,no_action_needed
S0676,2,no_action_needed
S0676,3,referred
S0676,4,referred
S0676,5,referred
S0676,6,referred
S0676,7,referred
S0677,1,no_action_needed
S0677,2,no_action_needed
S0677,3,no_action_needed
S0677,4,no_action_needed
S0677,5,no_action_needed
S0677,6,no_action_needed
S0677,7,no_action_needed
S0678,1,no_action_needed
S0678,2,no_action_needed
S0678,3,no_action_needed
S0678,4,no_action_needed
S0678,5,no_action_needed
S0678,6,no_action_needed
S0678,7,no_action_needed
S0679,1,no_action_needed
S0679,2,no_action_needed
S0679,3,no_action_needed
S0679,4,no_action_needed
S0679,5,no_action_needed
S0679,6,no_action_needed
S0679,7,no_action_needed
S0680,1,no_action_needed
S0680,2,no_action_needed
S0680,3,no_action_needed
S0680,4,no_action_needed
S0680,5,no_action_needed
S0680,6,no_action_needed
S0680,7,no_action_needed
S0681,1,no_action_needed
S0681,2,no_action_needed
S0681,3,no_action_needed
S0681,4,no_action_needed
S0681,5,no_action_needed
S0681,6,no_action_needed
S0681,7,no_action_needed
S0682,1,no_action_needed
S0682,2,no_action_needed
S0682,3,no_action_needed
S0682,4,no_action_needed
S0682,5,no_action_needed
S0682,6,no_action_needed
S0682,7,no_action_needed
S0683,1,referred
S0683,2,referred
S0683,3,referred
S0683,4,referred
S0683,5,improved
S0683,6,improved
S0683,7,improved
S0684,1,no_action_needed
S0684,2,no_action_needed
S0684,3,referred
S0684,4,referred
S0684,5,referred
S0684,6,referred
S0684,7,referred
S0685,1,no_action_needed
S0685,2,no_action_needed
S0685,3,no_action_needed
S0685,4,unresolved
S0685,5,unresolved
S0685,6,unresolved
S0685,7,unresolved
S0686,1,no_action_needed
S0686,2,no_action_needed
S0686,3,no_action_needed
S0686,4,unresolved
S0686,5,unresolved
S0686,6,unresolved
S0686,7,unresolved
S0687,1,no_action_needed
S0687,2,no_action_needed
S0687,3,no_action_needed
S0687,4,no_action_needed
S0687,5,no_action_needed
S0687,6,no_action_needed
S0687,7,no_action_needed
S0688,1,no_action_needed
S0688,2,no_action_needed
S0688,3,no_action_needed
S0688,4,unresolved
S0688,5,unresolved
S0688,6,unresolved
S0688,7,unresolved
S0689,1,no_action_needed
S0689,2,no_action_needed
S0689,3,no_action_needed
S0689,4,unresolved
S0689,5,unresolved
S0689,6,unresolved
S0689,7,unresolved
S0690,1,no_action_needed
S0690,2,no_action_needed
S0690,3,no_action_needed
S0690,4,no_action_needed
S0690,5,no_action_needed
S0690,6,no_action_needed
S0690,7,no_action_needed
S0691,1,no_action_needed
S0691,2,no_action_needed
S0691,3,no_action_needed
S0691,4,no_action_needed
S0691,5,no_action_needed
S0691,6,no_action_needed
S0691,7,no_action_needed
S0692,1,no_action_needed
S0692,2,no_action_needed
S0692,3,referred
S0692,4,referred
S0692,5,referred
S0692,6,referred
S0692,7,referred
S0693,1,no_action_needed
S0693,2,no_action_needed
S0693,3,no_action_needed
S0693,4,no_action_needed
S0693,5,no_action_needed
S0693,6,no_action_needed
S0693,7,no_action_needed
S0694,1,no_action_needed
S0694,2,no_action_needed
S0694,3,no_action_needed
S0694,4,no_action_needed
S0694,5,no_action_needed
S0694,6,no_action_needed
S0694,7,no_action_needed
S0695,1,no_action_needed
S0695,2,no_action_needed
S0695,3,no_action_needed
S0695,4,dropped_course
S0695,5,dropped_course
S0695,6,dropped_course
S0695,7,dropped_course
S0696,1,no_action_needed
S0696,2,no_action_needed
S0696,3,no_action_needed
S0696,4,no_action_needed
S0696,5,no_action_needed
S0696,6,no_action_needed
S0696,7,no_action_needed
S0697,1,no_action_needed
S0697,2,no_action_needed
S0697,3,no_action_needed
S0697,4,no_action_needed
S0697,5,no_action_needed
S0697,6,no_action_needed
S0697,7,no_action_needed
S0698,1,no_action_needed
S0698,2,no_action_needed
S0698,3,no_action_needed
S0698,4,no_action_needed
S0698,5,no_action_needed
S0698,6,no_action_needed
S0698,7,no_action_needed
S0699,1,no_action_needed
S0699,2,no_action_needed
S0699,3,referred
S0699,4,referred
S0699,5,referred
S0699,6,referred
S0699,7,referred
S0700,1,referred
S0700,2,referred
S0700,3,referred
S0700,4,referred
S0700,5,improved
S0700,6,improved
S0700,7,improved
